Время;ISIN;Эмитент;Тип ценной бумаги;Рынок;Площадка;Торговая цена;Кол-во ЦБ;itoog
19/01/24 19:13;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5440;1;5440
19/01/24 19:13;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,67;35322;94309,74
19/01/24 19:13;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,68;50000;134000
19/01/24 19:13;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,68;1000;2680
19/01/24 19:13;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,27;2000;2540
19/01/24 19:13;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;59;60;3540
19/01/24 19:13;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;78,9;1;78,9
19/01/24 19:13;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;117;15;1755
19/01/24 19:13;UZ7035530003 TNBN;<Turonbank>ATB;Простыеакции;STK;G1;1096;2;2192
19/01/24 19:13;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2899,9;1;2899,9
19/01/24 19:13;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;59;150;8850
19/01/24 19:13;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;117;78;9126
19/01/24 19:13;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2800;1;2800
19/01/24 19:13;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2899,9;3;8699,7
19/01/24 19:13;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;117;19;2223
19/01/24 19:13;UZ7044760005 ALKB;AT<Aloqabank>;Простыеакции;STK;G1;89,99;1;89,99
19/01/24 19:13;UZ7036271003 UZNGP;<O'zbekneftgaz>AJ;Прив.акции;STK;G1;1910;1;1910
19/01/24 19:13;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;59;100;5900
19/01/24 19:13;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;58,6;100;5860
19/01/24 19:13;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;58,51;46;2691,46
19/01/24 19:13;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;58,5;16;936
19/01/24 19:13;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6000;1;6000
19/01/24 19:13;UZ7017850007 UGYM;<Urganchyog'-moy>AJ;Простыеакции;STK;G1;6800;1;6800
19/01/24 19:13;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;410;5;2050
19/01/24 19:12;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5440;3;16320
19/01/24 19:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2600;15;39000
19/01/24 19:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;414,99;2;829,98
19/01/24 19:12;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;116,9;55;6429,5
19/01/24 19:12;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;117;27;3159
19/01/24 19:12;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;10000;200
19/01/24 19:12;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,45;100;345
19/01/24 19:12;UZ7014560005 YGYM;<Yangiyo'lyog'-moy>AJ;Простыеакции;STK;G1;1799,5;1;1799,5
19/01/24 19:12;UZ7014560005 YGYM;<Yangiyo'lyog'-moy>AJ;Простыеакции;STK;G1;1800;4;7200
19/01/24 19:12;UZ7054590003 DORI;<DORI-DARMON>AK;Простыеакции;STK;G1;9339;2;18678
19/01/24 19:12;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6000;1;6000
19/01/24 19:12;UZ7014560005 YGYM;<Yangiyo'lyog'-moy>AJ;Простыеакции;STK;G1;1799,5;1;1799,5
19/01/24 19:12;UZ7044760005 ALKB;AT<Aloqabank>;Простыеакции;STK;G1;88;20;1760
19/01/24 19:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;414,99;5;2074,95
19/01/24 19:12;UZ7046910004 UNVB;ATB<Universalbank>;Простыеакции;STK;G1;10776,99;1;10776,99
19/01/24 19:12;UZ7056000001 NASK;<Navoiysavdokompleksi>AJ;Простыеакции;STK;G1;1037,1;2;2074,2
19/01/24 19:12;UZ7018660009 NGDD;<Namangandori-darmon>AJ;Простыеакции;STK;G1;20100;1;20100
19/01/24 19:12;UZ7018660009 NGDD;<Namangandori-darmon>AJ;Простыеакции;STK;G1;20007;1;20007
19/01/24 19:12;UZ7018660009 NGDD;<Namangandori-darmon>AJ;Простыеакции;STK;G1;20006;1;20006
19/01/24 19:12;UZ7018660009 NGDD;<Namangandori-darmon>AJ;Простыеакции;STK;G1;20005;1;20005
19/01/24 19:12;UZ7014560005 YGYM;<Yangiyo'lyog'-moy>AJ;Простыеакции;STK;G1;1799,5;3;5398,5
19/01/24 19:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2600;35;91000
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,28;1;1,28
19/01/24 19:12;UZ7018660009 NGDD;<Namangandori-darmon>AJ;Простыеакции;STK;G1;21000;1;21000
19/01/24 19:12;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;59;1000;59000
19/01/24 19:12;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,45;2500;8625
19/01/24 19:12;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;59;100;5900
19/01/24 19:12;UZ702172K016 UZMKP;<O'zmetkombinat>AJ;Прив.акции;STK;G1;2415;1;2415
19/01/24 19:12;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6601;200;1320200
19/01/24 19:12;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6602;45;297090
19/01/24 19:12;UZ7001560000 AGBA;<Agrobank>ATB;Простыеакции;STK;G1;605;26;15730
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,2;3000;3600
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,19;1850;2201,5
19/01/24 19:12;UZ7018660009 NGDD;<Namangandori-darmon>AJ;Простыеакции;STK;G1;21001;5;105005
19/01/24 19:12;UZ7018660009 NGDD;<Namangandori-darmon>AJ;Простыеакции;STK;G1;21000,02;1;21000,02
19/01/24 19:12;UZ7018660009 NGDD;<Namangandori-darmon>AJ;Простыеакции;STK;G1;21000,01;3;63000,03
19/01/24 19:12;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6650;40;266000
19/01/24 19:12;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;1000;20
19/01/24 19:12;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6665;390;2599350
19/01/24 19:12;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6650;310;2061500
19/01/24 19:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2600;6;15600
19/01/24 19:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2600;1;2600
19/01/24 19:12;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6665;10;66650
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,29;100000;129000
19/01/24 19:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2600;6;15600
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,27;23477;29815,79
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,27;1000;1270
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,28;244;312,32
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,28;5000;6400
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,28;1000;1280
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,28;1000;1280
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,29;68279;88079,91
19/01/24 19:12;UZ7035530003 TNBN;<Turonbank>ATB;Простыеакции;STK;G1;1001;2;2002
19/01/24 19:12;UZ7035530003 TNBN;<Turonbank>ATB;Простыеакции;STK;G1;1000;4;4000
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,22;1800;2196
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,22;25;30,5
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,22;61081;74518,82
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,22;200;244
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,22;700;854
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,23;800;984
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,24;1602;1986,48
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,25;4321;5401,25
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,25;1000;1250
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,25;1;1,25
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,26;1000;1260
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,27;947;1202,69
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,27;26523;33684,21
19/01/24 19:12;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;59;100;5900
19/01/24 19:12;UZ7036271003 UZNGP;<O'zbekneftgaz>AJ;Прив.акции;STK;G1;1919,99;3;5759,97
19/01/24 19:12;UZ7036271003 UZNGP;<O'zbekneftgaz>AJ;Прив.акции;STK;G1;1920;9;17280
19/01/24 19:12;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;117;1;117
19/01/24 19:12;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5440;20;108800
19/01/24 19:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2600;10;26000
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,22;1000;1220
19/01/24 19:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;410;19;7790
19/01/24 19:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;415;1;415
19/01/24 19:12;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5440;1;5440
19/01/24 19:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2600;4;10400
19/01/24 19:12;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;10000;200
19/01/24 19:12;UZ700788K011 UZGFP;<O'zbekgeofizika>AJ;Прив.акции;STK;G1;521;2;1042
19/01/24 19:12;UZ700788K011 UZGFP;<O'zbekgeofizika>AJ;Прив.акции;STK;G1;520,5;4;2082
19/01/24 19:12;UZ7035530003 TNBN;<Turonbank>ATB;Простыеакции;STK;G1;1100;9;9900
19/01/24 19:12;UZ7045280003 JIPL;<Jizzaxplastmassa>AJ;Простыеакции;STK;G1;3005;2;6010
19/01/24 19:12;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;77;10;770
19/01/24 19:12;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;76,01;1857;141150,57
19/01/24 19:12;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;76;2000;152000
19/01/24 19:12;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;76;1000;76000
19/01/24 19:12;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;75,01;250;18752,5
19/01/24 19:12;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;75,01;2000;150020
19/01/24 19:12;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;75;8883;666225
19/01/24 19:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;408;4;1632
19/01/24 19:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;407,5;30;12225
19/01/24 19:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;407;8;3256
19/01/24 19:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;404;6;2424
19/01/24 19:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;400;9;3600
19/01/24 19:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;400;5;2000
19/01/24 19:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;400;1;400
19/01/24 19:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;400;1;400
19/01/24 19:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;400;50;20000
19/01/24 19:12;UZ7054590003 DORI;<DORI-DARMON>AK;Простыеакции;STK;G1;9339;1;9339
19/01/24 19:12;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;59;2;118
19/01/24 19:12;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;59;3;177
19/01/24 19:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;410;1;410
19/01/24 19:12;UZ702172K016 UZMKP;<O'zmetkombinat>AJ;Прив.акции;STK;G1;2549;20;50980
19/01/24 19:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2600;3;7800
19/01/24 19:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2600;1;2600
19/01/24 19:12;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;79;60;4740
19/01/24 19:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2600;2;5200
19/01/24 19:12;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;25;250
19/01/24 19:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2600;1;2600
19/01/24 19:12;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;79;4;316
19/01/24 19:12;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;79;1;79
19/01/24 19:12;UZ7018790004 BRBN;<Biznesnirivojlantirishbanki>ATB;Простыеакции;STK;G1;118;1;118
19/01/24 19:12;UZ7018790004 BRBN;<Biznesnirivojlantirishbanki>ATB;Простыеакции;STK;G1;113;11;1243
19/01/24 19:12;UZ7001990009 QAPI;<QashPi>AJ;Простыеакции;STK;G1;800;11;8800
19/01/24 19:12;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5250;6;31500
19/01/24 19:12;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5240;1;5240
19/01/24 19:12;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5232;1;5232
19/01/24 19:12;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5231,01;4;20924,04
19/01/24 19:12;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5231;88;460328
19/01/24 19:12;UZ7018790004 BRBN;<Biznesnirivojlantirishbanki>ATB;Простыеакции;STK;G1;118;4;472
19/01/24 19:12;UZ7018790004 BRBN;<Biznesnirivojlantirishbanki>ATB;Простыеакции;STK;G1;118;1;118
19/01/24 19:12;UZ7018790004 BRBN;<Biznesnirivojlantirishbanki>ATB;Простыеакции;STK;G1;118;7;826
19/01/24 19:12;UZ7038450001 UZPT;<Uzparta'minot>AJ;Простыеакции;STK;G1;959;5;4795
19/01/24 19:12;UZ7001560000 AGBA;<Agrobank>ATB;Простыеакции;STK;G1;605;1;605
19/01/24 19:12;UZ7011500004 UZAL;<O'zagrolizing>AJ;Простыеакции;STK;G1;2006,05;1;2006,05
19/01/24 19:12;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,45;245;845,25
19/01/24 19:12;UZ7035530003 TNBN;<Turonbank>ATB;Простыеакции;STK;G1;1121;1;1121
19/01/24 19:12;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5390;1;5390
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,22;500;610
19/01/24 19:12;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1438,9;5;7194,5
19/01/24 19:12;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6695;11;73645
19/01/24 19:12;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;100;1000
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,22;1;1,22
19/01/24 19:12;UZ700055K015 AGMKP;<OlmaliqKMK>AJ;Прив.акции;STK;G1;9400,01;2;18800,02
19/01/24 19:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;407,5;10;4075
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,22;78;95,16
19/01/24 19:12;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;36,9;45;1660,5
19/01/24 19:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;410,01;5;2050,05
19/01/24 19:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;408,5;2;817
19/01/24 19:12;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;407,5;8;3260
19/01/24 19:12;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;117;3;351
19/01/24 19:12;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;400;4000
19/01/24 19:12;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;300;3000
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,2;1;1,2
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,22;1419;1731,18
19/01/24 19:12;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;100;1000
19/01/24 19:12;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;36,9;100;3690
19/01/24 19:12;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;100;1000
19/01/24 19:12;UZ7025770007 KVTS;<Kvarts>AJ;Простыеакции;STK;G1;1835,01;200;367002
19/01/24 19:12;UZ7025770007 KVTS;<Kvarts>AJ;Простыеакции;STK;G1;1835;1400;2569000
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,17;1000;1170
19/01/24 19:12;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;76,01;25;1900,25
19/01/24 19:12;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,45;1;3,45
19/01/24 19:12;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;117;58;6786
19/01/24 19:12;UZ7007130006 EQQU;<Elektrqishloqqurilish>AJ;Простыеакции;STK;G1;1080000;220;237600000
19/01/24 19:12;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,45;3;10,35
19/01/24 19:12;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,45;14;48,3
19/01/24 19:12;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;59;1;59
19/01/24 19:12;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;59;3;177
19/01/24 19:12;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5250;8;42000
19/01/24 19:12;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1439;15;21585
19/01/24 19:12;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;59;4;236
19/01/24 19:12;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;78;16;1248
19/01/24 19:12;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;78,99;55;4344,45
19/01/24 19:12;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;78,01;123;9595,23
19/01/24 19:12;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1402;1;1402
19/01/24 19:12;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;111;33;3663
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,19;1000;1190
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,18;5;5,9
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,17;6295;7365,15
19/01/24 19:12;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2645;1;2645
19/01/24 19:12;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;117,98;10;1179,8
19/01/24 19:12;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,42;12;41,04
19/01/24 19:12;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,41;6;20,46
19/01/24 19:12;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,41;10;34,1
19/01/24 19:12;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,41;30;102,3
19/01/24 19:12;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,4;44;149,6
19/01/24 19:12;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;117,98;2;235,96
19/01/24 19:12;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,45;185;638,25
19/01/24 19:12;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,45;73;251,85
19/01/24 19:12;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;117,98;6;707,88
19/01/24 19:12;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;78,01;10;780,1
19/01/24 19:12;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;78,99;15;1184,85
19/01/24 19:12;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1402;1;1402
19/01/24 19:12;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1381;2;2762
19/01/24 19:12;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5251;1;5251
19/01/24 19:12;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5250;300;1575000
19/01/24 19:12;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5230,01;4;20920,04
19/01/24 19:12;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5230;5;26150
19/01/24 19:12;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;59;340;20060
19/01/24 19:12;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,67;28;74,76
19/01/24 19:12;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6695;1;6695
19/01/24 19:12;UZ7018790004 BRBN;<Biznesnirivojlantirishbanki>ATB;Простыеакции;STK;G1;118,4;2;236,8
19/01/24 19:12;UZ704476K019 ALKBP;AT<Aloqabank>;Прив.акции;STK;G1;861;3;2583
19/01/24 19:12;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;415;3;1245
19/01/24 19:12;UZ7018790004 BRBN;<Biznesnirivojlantirishbanki>ATB;Простыеакции;STK;G1;118,4;3;355,2
19/01/24 19:12;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;59;100;5900
19/01/24 19:12;UZ7038450001 UZPT;<Uzparta'minot>AJ;Простыеакции;STK;G1;959;1;959
19/01/24 19:12;UZ705226K017 UZIRP;<O'zbekko'mir>AJ;Прив.акции;STK;G1;8100;1;8100
19/01/24 19:12;UZ705226K017 UZIRP;<O'zbekko'mir>AJ;Прив.акции;STK;G1;8100;1;8100
19/01/24 19:12;UZ701655K011 KYEZP;XII<Kogonyog'-ekstraksiyazavodi>AJ;Прив.акции;STK;G1;1725;1;1725
19/01/24 19:12;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,22;470;573,4
